version,circuit,trojan,old_status,new_status,transition,old_runtime_ms,new_runtime_ms,old_over_new_runtime,old_area_delta,new_reported_area_delta,old_level_delta,new_reported_level_delta
v0,c7552,c7552_trojan91,PASS,PASS,PASS_STABLE,20836.300,5540.380,3.760807,2,-1,0,0
v0,c7552,c7552_trojan92,PASS,PASS,PASS_STABLE,762.567,707.009,1.078582,-1,-1,0,0
v0,c7552,c7552_trojan93,PASS,PASS,PASS_STABLE,28381.200,7871.460,3.605583,2,-1,0,0
v0,c7552,c7552_trojan95,PASS,PASS,PASS_STABLE,15592.700,4222.570,3.692704,3,-1,0,0
v0,c7552,c7552_trojan96,PASS,PASS,PASS_STABLE,28294.200,8435.240,3.354285,2,-1,0,-1
v0,c880,c880_trojan0,PASS,PASS,PASS_STABLE,3167.420,1050.750,3.014437,8,-1,6,0
v0,c880,c880_trojan1,PASS,PASS,PASS_STABLE,9672.610,2841.740,3.403763,9,-1,1,0
v0,c880,c880_trojan10,PASS,PASS,PASS_STABLE,3481.960,917.244,3.796111,9,-1,1,0
v0,c880,c880_trojan11,CEC_FAIL,PASS,GAIN,2181.820,999.437,,7,-1,1,-1
v0,c880,c880_trojan12,PASS,PASS,PASS_STABLE,4468.940,1079.400,4.140208,9,-1,1,0
v0,c880,c880_trojan13,CEC_FAIL,PASS,GAIN,931.889,562.428,,4,-1,2,0
v0,c880,c880_trojan14,PASS,PASS,PASS_STABLE,1566.820,763.340,2.052585,9,-1,1,0
v0,c880,c880_trojan15,PASS,PASS,PASS_STABLE,1224.180,449.185,2.725336,4,-1,1,0
v0,c880,c880_trojan16,PASS,PASS,PASS_STABLE,5825.050,1393.090,4.181388,10,-1,3,0
v0,c880,c880_trojan18,CEC_FAIL,PASS,GAIN,497.431,355.495,,2,-1,1,0
v0,c880,c880_trojan19,CEC_FAIL,PASS,GAIN,1590.780,641.485,,3,-1,1,-1
v0,c880,c880_trojan2,CEC_FAIL,PASS,GAIN,6211.050,2189.630,,4,-1,1,0
v0,c880,c880_trojan20,CEC_FAIL,PASS,GAIN,1394.430,507.323,,8,-1,1,0
v0,c880,c880_trojan21,PASS,PASS,PASS_STABLE,5190.980,2027.010,2.560905,9,-1,1,0
v0,c880,c880_trojan22,PASS,PASS,PASS_STABLE,2927.600,879.826,3.327476,9,-1,2,0
v0,c880,c880_trojan23,PASS,PASS,PASS_STABLE,4327.020,1280.140,3.380115,9,-1,1,0
v0,c880,c880_trojan24,CEC_FAIL,PASS,GAIN,2543.670,850.505,,4,-1,1,0
v0,c880,c880_trojan25,PASS,PASS,PASS_STABLE,4921.570,1431.630,3.437739,9,-1,1,-1
v0,c880,c880_trojan26,CEC_FAIL,PASS,GAIN,436.109,783.814,,3,-1,1,0
v0,c880,c880_trojan28,CEC_FAIL,PASS,GAIN,752.069,356.521,,3,-1,1,0
v0,c880,c880_trojan29,PASS,PASS,PASS_STABLE,677.899,339.039,1.999472,3,-1,1,0
v0,c880,c880_trojan3,CEC_FAIL,PASS,GAIN,533.942,852.906,,3,-1,1,0
v0,c880,c880_trojan30,CEC_FAIL,PASS,GAIN,421.018,311.038,,2,-1,1,0
v0,c880,c880_trojan31,CEC_FAIL,PASS,GAIN,2170.500,907.935,,4,-1,1,0
v0,c880,c880_trojan32,PASS,PASS,PASS_STABLE,3067.910,968.994,3.166077,8,-1,3,0
v0,c880,c880_trojan33,CEC_FAIL,PASS,GAIN,1987.180,791.240,,8,-1,1,0
v0,c880,c880_trojan34,PASS,PASS,PASS_STABLE,5211.570,1397.850,3.728276,9,-1,1,0
v0,c880,c880_trojan35,PASS,PASS,PASS_STABLE,5976.970,1660.660,3.599153,9,-1,1,0
v0,c880,c880_trojan36,PASS,PASS,PASS_STABLE,1779.780,635.534,2.800448,3,-1,1,0
v0,c880,c880_trojan37,PASS,PASS,PASS_STABLE,4615.670,1142.500,4.039974,10,-1,3,0
v0,c880,c880_trojan38,PASS,PASS,PASS_STABLE,656.385,349.264,1.879338,13,-1,4,0
v0,c880,c880_trojan39,CEC_FAIL,PASS,GAIN,2032.450,694.729,,8,-1,3,0
v0,c880,c880_trojan4,CEC_FAIL,PASS,GAIN,4499.930,1355.040,,9,-1,1,0
v0,c880,c880_trojan40,CEC_FAIL,PASS,GAIN,3783.610,1234.570,,8,-1,1,0
v0,c880,c880_trojan41,CEC_FAIL,PASS,GAIN,496.597,295.336,,3,-1,1,-1
v0,c880,c880_trojan42,CEC_FAIL,PASS,GAIN,2591.200,991.881,,8,-1,2,0
v0,c880,c880_trojan43,PASS,PASS,PASS_STABLE,2194.140,852.242,2.574550,5,-1,5,0
v0,c880,c880_trojan44,CEC_FAIL,PASS,GAIN,815.282,342.361,,4,-1,1,0
v0,c880,c880_trojan45,PASS,PASS,PASS_STABLE,3232.700,1092.770,2.958262,6,-1,1,0
v0,c880,c880_trojan46,CEC_FAIL,PASS,GAIN,1036.030,484.239,,4,-1,1,0
v0,c880,c880_trojan47,PASS,PASS,PASS_STABLE,1591.930,589.823,2.698996,8,-1,2,0
v0,c880,c880_trojan48,PASS,PASS,PASS_STABLE,424.087,274.026,1.547616,-1,-1,0,0
v0,c880,c880_trojan49,PASS,PASS,PASS_STABLE,1568.230,639.479,2.452356,5,-1,4,0
v0,c880,c880_trojan5,CEC_FAIL,PASS,GAIN,569.308,377.048,,3,-1,1,0
v0,c880,c880_trojan50,CEC_FAIL,PASS,GAIN,4291.480,1605.290,,4,-1,3,0
v0,c880,c880_trojan51,CEC_FAIL,PASS,GAIN,9814.920,3810.490,,2,-1,2,0
v0,c880,c880_trojan52,FAIL,PASS,GAIN,5774.100,2226.330,,,-1,,0
v0,c880,c880_trojan53,PASS,PASS,PASS_STABLE,3532.510,1216.100,2.904786,4,-1,3,0
v0,c880,c880_trojan54,PASS,PASS,PASS_STABLE,8356.540,3168.430,2.637439,7,-1,7,0
v0,c880,c880_trojan55,PASS,PASS,PASS_STABLE,414.133,337.532,1.226944,-1,-1,0,0
v0,c880,c880_trojan56,PASS,PASS,PASS_STABLE,7049.040,2077.990,3.392240,6,-1,1,0
v0,c880,c880_trojan57,PASS,PASS,PASS_STABLE,4441.970,1626.020,2.731805,5,-1,1,0
v0,c880,c880_trojan58,CEC_FAIL,PASS,GAIN,1039.860,499.827,,4,-1,8,0
v0,c880,c880_trojan59,PASS,PASS,PASS_STABLE,8121.800,2631.440,3.086447,6,-1,1,0
v0,c880,c880_trojan6,PASS,PASS,PASS_STABLE,3440.560,1059.890,3.246148,8,-1,1,0
v0,c880,c880_trojan60,CEC_FAIL,PASS,GAIN,5549.680,1359.850,,5,-1,1,0
v0,c880,c880_trojan61,CEC_FAIL,PASS,GAIN,523.287,330.087,,2,-1,1,0
v0,c880,c880_trojan62,PASS,PASS,PASS_STABLE,5079.760,1671.470,3.039097,7,-1,3,0
v0,c880,c880_trojan63,CEC_FAIL,PASS,GAIN,1207.520,660.778,,5,-1,1,0
v0,c880,c880_trojan64,CEC_FAIL,PASS,GAIN,571.629,367.337,,4,-1,1,0
v0,c880,c880_trojan65,PASS,PASS,PASS_STABLE,478.485,349.720,1.368195,-1,-1,0,0
v0,c880,c880_trojan66,PASS,PASS,PASS_STABLE,3964.960,1308.970,3.029069,5,-1,2,0
v0,c880,c880_trojan68,CEC_FAIL,PASS,GAIN,543.096,372.025,,2,-1,1,0
v0,c880,c880_trojan69,CEC_FAIL,PASS,GAIN,3288.930,1235.180,,6,-1,3,0
v0,c880,c880_trojan7,CEC_FAIL,PASS,GAIN,480.200,414.384,,3,-1,0,-1
v0,c880,c880_trojan70,PASS,PASS,PASS_STABLE,3467.260,1255.960,2.760645,5,-1,2,0
v0,c880,c880_trojan71,PASS,PASS,PASS_STABLE,6593.840,2280.760,2.891071,7,-1,4,0
v0,c880,c880_trojan72,PASS,PASS,PASS_STABLE,3584.810,1215.110,2.950194,4,-1,1,0
v0,c880,c880_trojan73,PASS,PASS,PASS_STABLE,5154.530,1658.770,3.107441,4,-1,2,0
v0,c880,c880_trojan74,CEC_FAIL,PASS,GAIN,3092.020,1133.500,,6,-1,1,0
v0,c880,c880_trojan75,PASS,PASS,PASS_STABLE,4755.370,1681.890,2.827397,7,-1,7,0
v0,c880,c880_trojan76,PASS,PASS,PASS_STABLE,1037.100,459.807,2.255512,2,-1,1,0
v0,c880,c880_trojan78,PASS,PASS,PASS_STABLE,2268.690,902.256,2.514464,3,-1,1,0
v0,c880,c880_trojan79,CEC_FAIL,PASS,GAIN,1701.860,734.071,,4,-1,1,0
v0,c880,c880_trojan8,CEC_FAIL,PASS,GAIN,1443.830,773.198,,8,-1,1,0
v0,c880,c880_trojan80,CEC_FAIL,PASS,GAIN,539.869,359.169,,2,-1,1,0
v0,c880,c880_trojan81,CEC_FAIL,PASS,GAIN,2056.150,824.146,,2,-1,1,0
v0,c880,c880_trojan82,PASS,PASS,PASS_STABLE,3666.310,1270.800,2.885041,5,-1,3,0
v0,c880,c880_trojan83,PASS,PASS,PASS_STABLE,4242.040,1383.350,3.066498,7,-1,1,0
v0,c880,c880_trojan84,CEC_FAIL,PASS,GAIN,532.495,320.370,,3,-1,1,0
v0,c880,c880_trojan85,CEC_FAIL,PASS,GAIN,5423.640,2012.160,,5,-1,7,0
v0,c880,c880_trojan86,PASS,PASS,PASS_STABLE,5649.180,2010.330,2.810076,7,-1,4,0
v0,c880,c880_trojan87,PASS,PASS,PASS_STABLE,3753.620,1570.990,2.389334,2,-1,1,0
v0,c880,c880_trojan88,CEC_FAIL,PASS,GAIN,674.158,368.422,,3,-1,1,0
v0,c880,c880_trojan89,CEC_FAIL,PASS,GAIN,1691.800,846.292,,4,-1,2,0
v0,c880,c880_trojan9,PASS,PASS,PASS_STABLE,5195.230,1430.470,3.631834,8,-1,1,0
v0,c880,c880_trojan90,CEC_FAIL,PASS,GAIN,4308.700,1431.870,,3,-1,7,0
v0,c880,c880_trojan91,CEC_FAIL,PASS,GAIN,647.548,460.686,,4,-1,1,0
v0,c880,c880_trojan92,PASS,PASS,PASS_STABLE,3317.540,1125.200,2.948400,3,-1,9,0
v0,c880,c880_trojan93,PASS,PASS,PASS_STABLE,3425.950,1199.010,2.857316,3,-1,1,0
v0,c880,c880_trojan94,CEC_FAIL,PASS,GAIN,1027.470,529.793,,5,-1,1,0
v0,c880,c880_trojan95,PASS,PASS,PASS_STABLE,7171.480,2459.940,2.915307,7,-1,4,0
v0,c880,c880_trojan96,CEC_FAIL,PASS,GAIN,2000.620,780.259,,5,-1,1,0
v0,c880,c880_trojan97,PASS,PASS,PASS_STABLE,2872.390,1099.070,2.613473,4,-1,8,0
v0,c880,c880_trojan98,CEC_FAIL,PASS,GAIN,491.424,332.721,,2,-1,1,0
v0,c880,c880_trojan99,CEC_FAIL,PASS,GAIN,1500.910,583.908,,4,-1,1,0
v1,aes,aes_trojan1,PASS,PASS,PASS_STABLE,63320.200,89088.400,0.710757,-1,-1,-8,-8
v1,c2670,c2670_trojan0,PASS,PASS,PASS_STABLE,659.916,599.998,1.099864,-1,-1,0,0
v1,c2670,c2670_trojan1,PASS,PASS,PASS_STABLE,590.696,439.352,1.344471,-1,-1,0,0
v1,c2670,c2670_trojan10,PASS,PASS,PASS_STABLE,1266.530,1189.020,1.065188,-1,-1,0,0
v1,c2670,c2670_trojan11,PASS,PASS,PASS_STABLE,762.489,594.275,1.283058,-1,-1,-14,-14
v1,c2670,c2670_trojan12,PASS,PASS,PASS_STABLE,2492.410,638.083,3.906091,1,-1,1,0
v1,c2670,c2670_trojan13,PASS,PASS,PASS_STABLE,538.152,380.757,1.413374,-1,-1,0,0
v1,c2670,c2670_trojan14,PASS,PASS,PASS_STABLE,844.802,481.736,1.753662,-1,-1,0,0
v1,c2670,c2670_trojan15,PASS,PASS,PASS_STABLE,1743.100,827.012,2.107708,1,-1,1,0
v1,c2670,c2670_trojan16,PASS,PASS,PASS_STABLE,2238.540,843.667,2.653345,1,-1,1,0
v1,c2670,c2670_trojan17,PASS,PASS,PASS_STABLE,615.654,515.891,1.193380,-1,-1,0,0
v1,c2670,c2670_trojan18,PASS,PASS,PASS_STABLE,806.106,566.610,1.422682,-1,-1,0,0
v1,c2670,c2670_trojan19,PASS,PASS,PASS_STABLE,1008.040,510.685,1.973898,-1,-1,-8,-8
v1,c2670,c2670_trojan2,PASS,PASS,PASS_STABLE,706.627,546.525,1.292945,-1,-1,0,0
v1,c2670,c2670_trojan20,PASS,PASS,PASS_STABLE,546.694,365.975,1.493801,-1,-1,-13,-13
v1,c2670,c2670_trojan21,PASS,PASS,PASS_STABLE,496.118,423.802,1.170636,-1,-1,-13,-13
v1,c2670,c2670_trojan22,PASS,PASS,PASS_STABLE,559.353,433.748,1.289581,-1,-1,0,0
v1,c2670,c2670_trojan23,PASS,PASS,PASS_STABLE,723.135,617.001,1.172016,-1,-1,-12,-12
v1,c2670,c2670_trojan24,PASS,PASS,PASS_STABLE,1348.260,949.350,1.420193,-1,-1,0,0
v1,c2670,c2670_trojan25,PASS,PASS,PASS_STABLE,1224.950,748.691,1.636122,-1,-1,-12,-12
v1,c2670,c2670_trojan26,PASS,PASS,PASS_STABLE,540.174,422.941,1.277185,-1,-1,-11,-11
v1,c2670,c2670_trojan27,PASS,PASS,PASS_STABLE,564.044,485.670,1.161373,-1,-1,0,0
v1,c2670,c2670_trojan28,PASS,PASS,PASS_STABLE,1615.820,1027.020,1.573309,1,-1,1,0
v1,c2670,c2670_trojan29,PASS,PASS,PASS_STABLE,673.677,451.136,1.493290,-1,-1,0,0
v1,c2670,c2670_trojan3,PASS,PASS,PASS_STABLE,1500.580,980.530,1.530376,1,-1,1,0
v1,c2670,c2670_trojan30,PASS,PASS,PASS_STABLE,597.401,461.031,1.295794,-1,-1,0,0
v1,c2670,c2670_trojan31,PASS,PASS,PASS_STABLE,844.937,540.226,1.564044,-1,-1,-11,-11
v1,c2670,c2670_trojan32,PASS,PASS,PASS_STABLE,603.765,417.882,1.444822,-1,-1,0,0
v1,c2670,c2670_trojan33,PASS,PASS,PASS_STABLE,495.078,371.132,1.333967,-1,-1,0,0
v1,c2670,c2670_trojan34,PASS,PASS,PASS_STABLE,592.746,527.068,1.124610,-1,-1,0,0
v1,c2670,c2670_trojan35,PASS,PASS,PASS_STABLE,576.065,454.699,1.266915,-1,-1,0,0
v1,c2670,c2670_trojan36,PASS,PASS,PASS_STABLE,667.873,440.980,1.514520,-1,-1,-12,-12
v1,c2670,c2670_trojan37,PASS,PASS,PASS_STABLE,587.387,424.623,1.383314,-1,-1,-14,-14
v1,c2670,c2670_trojan38,PASS,PASS,PASS_STABLE,558.795,438.936,1.273067,-1,-1,0,0
v1,c2670,c2670_trojan39,PASS,PASS,PASS_STABLE,486.396,383.802,1.267310,-1,-1,-11,-11
v1,c2670,c2670_trojan4,PASS,PASS,PASS_STABLE,584.227,401.985,1.453355,-1,-1,0,0
v1,c2670,c2670_trojan40,PASS,PASS,PASS_STABLE,814.099,586.519,1.388018,-1,-1,-13,-13
v1,c2670,c2670_trojan41,PASS,PASS,PASS_STABLE,1057.610,926.175,1.141912,-1,-1,-13,-13
v1,c2670,c2670_trojan42,PASS,PASS,PASS_STABLE,819.243,574.864,1.425108,-1,-1,-9,-9
v1,c2670,c2670_trojan43,PASS,PASS,PASS_STABLE,2477.540,1879.610,1.318114,-1,-1,-9,-9
v1,c2670,c2670_trojan44,PASS,PASS,PASS_STABLE,482.771,414.119,1.165778,-1,-1,0,0
v1,c2670,c2670_trojan45,PASS,PASS,PASS_STABLE,563.346,466.507,1.207583,-1,-1,0,0
v1,c2670,c2670_trojan46,PASS,PASS,PASS_STABLE,1854.320,1033.090,1.794926,-1,-1,-11,-11
v1,c2670,c2670_trojan47,PASS,PASS,PASS_STABLE,792.503,614.101,1.290509,-1,-1,0,0
v1,c2670,c2670_trojan48,PASS,PASS,PASS_STABLE,1212.480,991.991,1.222269,-1,-1,-12,-12
v1,c2670,c2670_trojan49,PASS,PASS,PASS_STABLE,664.899,468.107,1.420400,-1,-1,-13,-13
v1,c2670,c2670_trojan5,PASS,PASS,PASS_STABLE,619.637,445.251,1.391658,-1,-1,0,0
v1,c2670,c2670_trojan50,PASS,PASS,PASS_STABLE,553.060,376.374,1.469443,-1,-1,-3,-3
v1,c2670,c2670_trojan51,CEC_FAIL,PASS,GAIN,3307.520,653.198,,3,-1,1,-3
v1,c2670,c2670_trojan52,PASS,PASS,PASS_STABLE,921.759,581.914,1.584012,-1,-1,0,0
v1,c2670,c2670_trojan53,PASS,PASS,PASS_STABLE,2674.400,1592.000,1.679899,-1,-1,-5,-5
v1,c2670,c2670_trojan54,PASS,PASS,PASS_STABLE,608.817,504.983,1.205619,-1,-1,0,0
v1,c2670,c2670_trojan55,PASS,PASS,PASS_STABLE,732.793,448.131,1.635221,-1,-1,0,0
v1,c2670,c2670_trojan56,PASS,PASS,PASS_STABLE,737.742,501.562,1.470889,-1,-1,-5,-5
v1,c2670,c2670_trojan57,PASS,PASS,PASS_STABLE,769.609,569.241,1.351992,-1,-1,-2,-2
v1,c2670,c2670_trojan58,PASS,PASS,PASS_STABLE,864.892,608.125,1.422227,-1,-1,0,0
v1,c2670,c2670_trojan59,PASS,PASS,PASS_STABLE,563.538,389.082,1.448378,-1,-1,-6,-6
v1,c2670,c2670_trojan6,PASS,PASS,PASS_STABLE,617.175,536.196,1.151025,-1,-1,0,0
v1,c2670,c2670_trojan60,PASS,PASS,PASS_STABLE,1376.580,941.192,1.462592,-1,-1,0,0
v1,c2670,c2670_trojan61,PASS,PASS,PASS_STABLE,674.641,499.262,1.351276,-1,-1,-2,-2
v1,c2670,c2670_trojan62,CEC_FAIL,PASS,GAIN,2563.320,704.751,,1,-1,2,-3
v1,c2670,c2670_trojan63,PASS,PASS,PASS_STABLE,581.264,384.395,1.512153,-1,-1,-5,-5
v1,c2670,c2670_trojan64,PASS,PASS,PASS_STABLE,1085.900,780.080,1.392037,-1,-1,-7,-7
v1,c2670,c2670_trojan65,PASS,PASS,PASS_STABLE,2660.800,798.433,3.332528,2,-1,1,-2
v1,c2670,c2670_trojan66,CEC_FAIL,PASS,GAIN,2442.880,655.810,,1,-1,6,-3
v1,c2670,c2670_trojan67,PASS,PASS,PASS_STABLE,653.009,558.537,1.169142,-1,-1,0,0
v1,c2670,c2670_trojan68,PASS,PASS,PASS_STABLE,641.796,405.600,1.582337,-1,-1,-3,-3
v1,c2670,c2670_trojan69,PASS,PASS,PASS_STABLE,701.687,523.713,1.339831,-1,-1,0,0
v1,c2670,c2670_trojan7,PASS,PASS,PASS_STABLE,714.483,530.244,1.347461,-1,-1,-12,-12
v1,c2670,c2670_trojan70,PASS,PASS,PASS_STABLE,535.365,380.596,1.406649,-1,-1,-2,-2
v1,c2670,c2670_trojan71,PASS,PASS,PASS_STABLE,1266.630,895.187,1.414933,-1,-1,-2,-2
v1,c2670,c2670_trojan72,PASS,PASS,PASS_STABLE,503.554,383.598,1.312713,-1,-1,-3,-3
v1,c2670,c2670_trojan73,PASS,PASS,PASS_STABLE,781.828,569.923,1.371813,-1,-1,-2,-2
v1,c2670,c2670_trojan74,PASS,PASS,PASS_STABLE,1045.150,654.132,1.597766,-1,-1,0,0
v1,c2670,c2670_trojan75,PASS,PASS,PASS_STABLE,3715.980,2646.350,1.404191,-1,-1,-5,-5
v1,c2670,c2670_trojan76,PASS,PASS,PASS_STABLE,607.181,413.319,1.469037,-1,-1,-2,-2
v1,c2670,c2670_trojan77,PASS,PASS,PASS_STABLE,579.299,451.455,1.283182,-1,-1,0,0
v1,c2670,c2670_trojan78,PASS,PASS,PASS_STABLE,2732.360,1553.950,1.758332,-1,-1,-5,-5
v1,c2670,c2670_trojan79,PASS,PASS,PASS_STABLE,2071.710,925.730,2.237920,-1,-1,0,0
v1,c2670,c2670_trojan8,PASS,PASS,PASS_STABLE,817.513,558.679,1.463296,-1,-1,-13,-13
v1,c2670,c2670_trojan80,PASS,PASS,PASS_STABLE,1473.030,909.300,1.619960,-1,-1,-3,-3
