circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c7552,c7552_trojan99,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan9,PASS,PASS,1,26250.8,4,0,0
c880,c880_trojan0,PASS,PASS,1,3324.2,8,6,0
c880,c880_trojan10,PASS,PASS,1,3604.59,9,1,0
c880,c880_trojan11,PASS,PASS,2,4294.61,7,2,1
c880,c880_trojan12,PASS,PASS,1,4033.54,9,1,0
c880,c880_trojan13,PASS,PASS,2,2192.78,5,3,1
c880,c880_trojan14,PASS,PASS,1,2803.1,9,1,0
c880,c880_trojan15,PASS,PASS,1,1197.02,4,1,0
c880,c880_trojan16,PASS,PASS,1,5072.37,10,3,0
c880,c880_trojan17,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan18,PASS,PASS,1,658.512,-1,0,1
c880,c880_trojan19,PASS,PASS,2,3581.59,7,7,1
c880,c880_trojan1,PASS,PASS,1,9510.05,9,1,0
c880,c880_trojan20,PASS,PASS,2,3048.79,8,1,1
c880,c880_trojan21,PASS,PASS,1,6223.75,9,1,0
c880,c880_trojan22,PASS,PASS,1,3361.37,9,2,0
c880,c880_trojan23,PASS,PASS,1,4156.44,9,1,0
c880,c880_trojan24,PASS,PASS,2,7176.98,4,1,1
c880,c880_trojan25,PASS,PASS,1,5166.25,9,1,0
c880,c880_trojan26,CEC_FAIL,PASS,5,2225.07,5,13,5
c880,c880_trojan27,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan28,PASS,PASS,2,2109.73,7,0,1
c880,c880_trojan29,PASS,PASS,1,1305.95,3,1,0
c880,c880_trojan2,PASS,PASS,2,30128.7,4,1,1
c880,c880_trojan30,PASS,PASS,1,732.548,-1,0,1
c880,c880_trojan31,PASS,PASS,3,7409.28,4,0,2
c880,c880_trojan32,PASS,PASS,1,3357.49,8,3,0
c880,c880_trojan33,PASS,PASS,2,5010.1,8,4,1
c880,c880_trojan34,PASS,PASS,1,5649.41,9,1,0
c880,c880_trojan35,PASS,PASS,1,5843.26,9,1,0
c880,c880_trojan36,PASS,PASS,1,1848.42,3,1,0
c880,c880_trojan37,PASS,PASS,1,4161.73,10,3,0
c880,c880_trojan38,PASS,PASS,1,831.711,13,4,0
c880,c880_trojan39,PASS,PASS,3,7760.73,7,7,2
c880,c880_trojan3,CEC_FAIL,PASS,5,3693.34,9,5,5
c880,c880_trojan40,PASS,PASS,2,9276.5,8,4,1
c880,c880_trojan41,PASS,PASS,2,1054.06,-1,-1,2
c880,c880_trojan42,PASS,PASS,2,5689.72,8,5,1
c880,c880_trojan43,PASS,PASS,1,2148.22,5,5,0
c880,c880_trojan44,PASS,PASS,3,1399.5,5,4,2
c880,c880_trojan45,PASS,PASS,1,3542.9,6,1,0
c880,c880_trojan46,PASS,PASS,2,2294.99,5,6,1
c880,c880_trojan47,PASS,PASS,1,1598.85,8,2,0
c880,c880_trojan48,PASS,PASS,1,515.937,-1,0,0
c880,c880_trojan49,PASS,PASS,1,1715.97,5,4,0
c880,c880_trojan4,PASS,PASS,2,9122.26,9,1,1
c880,c880_trojan50,PASS,PASS,2,9046.21,4,4,1
c880,c880_trojan51,PASS,PASS,2,21752.2,7,7,1
c880,c880_trojan52,PASS,PASS,2,12695.5,6,6,1
c880,c880_trojan53,PASS,PASS,1,3901.55,4,3,0
c880,c880_trojan54,PASS,PASS,1,7885.32,7,7,0
c880,c880_trojan55,PASS,PASS,0,407.814,-1,0,0
c880,c880_trojan56,PASS,PASS,1,6183.46,6,1,0
c880,c880_trojan57,PASS,PASS,1,4621.46,5,1,0
c880,c880_trojan58,CEC_FAIL,PASS,5,9068.52,15,4,5
c880,c880_trojan59,PASS,PASS,1,8222.4,6,3,0
c880,c880_trojan5,PASS,PASS,1,681.282,-1,0,1
c880,c880_trojan60,PASS,PASS,2,8577.98,5,4,1
c880,c880_trojan61,PASS,PASS,3,1411.2,3,0,2
c880,c880_trojan62,PASS,PASS,1,5876.24,7,3,0
c880,c880_trojan63,PASS,PASS,2,2531.01,4,2,1
c880,c880_trojan64,CEC_FAIL,PASS,5,2955.42,7,0,5
c880,c880_trojan65,PASS,PASS,1,560.279,-1,0,0
c880,c880_trojan66,PASS,PASS,1,4204.16,5,2,0
c880,c880_trojan67,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan68,PASS,PASS,1,814.59,-1,0,1
c880,c880_trojan69,PASS,PASS,2,6807.71,6,6,1
c880,c880_trojan6,PASS,PASS,1,3528.02,8,1,0
c880,c880_trojan70,PASS,PASS,1,3816.83,5,7,0
c880,c880_trojan71,PASS,PASS,1,7406.8,7,3,0
c880,c880_trojan72,PASS,PASS,1,3729.76,4,1,0
c880,c880_trojan73,PASS,PASS,1,5020.54,4,1,0
c880,c880_trojan74,PASS,PASS,2,6735.9,6,5,1
c880,c880_trojan75,PASS,PASS,1,4926.64,7,7,0
c880,c880_trojan76,PASS,PASS,1,1251.36,2,1,0
c880,c880_trojan77,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan78,PASS,PASS,2,5332.52,3,1,1
c880,c880_trojan79,PASS,PASS,2,3989.74,4,4,1
c880,c880_trojan7,CEC_FAIL,PASS,5,1897.05,4,1,5
c880,c880_trojan80,PASS,PASS,4,2174.48,-1,0,4
c880,c880_trojan81,PASS,PASS,2,5251.31,2,0,1
c880,c880_trojan82,PASS,PASS,1,4372.25,5,3,0
c880,c880_trojan83,PASS,PASS,1,4280.8,7,7,0
c880,c880_trojan84,CEC_FAIL,PASS,5,2024.33,3,0,5
c880,c880_trojan85,PASS,PASS,2,11310.3,5,8,1
c880,c880_trojan86,PASS,PASS,1,6265.01,7,4,0
c880,c880_trojan87,PASS,PASS,1,3982.07,2,1,0
c880,c880_trojan88,CEC_FAIL,PASS,5,3384.27,5,1,5
c880,c880_trojan89,PASS,PASS,2,4076.14,4,12,1
c880,c880_trojan8,CEC_FAIL,PASS,5,13521,15,4,5
c880,c880_trojan90,PASS,PASS,2,8513.73,3,11,1
c880,c880_trojan91,PASS,PASS,2,1301.21,4,0,1
c880,c880_trojan92,PASS,PASS,1,3252.02,3,9,0
c880,c880_trojan93,PASS,PASS,1,3308.26,3,1,0
c880,c880_trojan94,PASS,PASS,2,2019.3,4,5,1
c880,c880_trojan95,PASS,PASS,1,7279.22,7,4,0
c880,c880_trojan96,PASS,PASS,2,4606.32,5,0,1
c880,c880_trojan97,PASS,PASS,1,3223.42,4,8,0
c880,c880_trojan98,CEC_FAIL,PASS,3,1487.79,7,3,2
c880,c880_trojan99,PASS,PASS,4,6196.94,9,5,3
c880,c880_trojan9,PASS,PASS,1,5329.39,8,1,0
